URL,Size (Bytes),# of Outlinks,Content-Type
https://www.nytimes.com/wirecutter/out/link/37454/169860/4/111747/?merchant=SimpleHuman,488265,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/37447/169859/4/111742/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/7617/153088/4/111760?merchant=Home%20Depot,801431,106,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/9334/169858/4/53880?merchant=SimpleHuman,433731,93,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/9325/26620/4/53897?merchant=IKEA,206616,249,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/11813/152430/4/111758?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/37442/160180/4/111739/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/11812/107753/4/111761?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/7617/170535/4/111760?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/11812/107753/4/111737/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-wash-comforter/,511237,789,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-blankets/#other-good-blankets,855679,841,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/35434/157588/4/103435/?merchant=The%20Company%20Store,524642,390,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-electric-blanket-and-heated-mattress-pad/,672121,815,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63628/204410/4/191880/?merchant=Sleep%20Number,257436,18,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42370/167706/4/179162/?merchant=Target,446943,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/14027/40190/4/136788?merchant=Brooklinen,1015862,32,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/59925/198141/4/179163/?merchant=Feathered%20Friends,847717,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42397/167743/4/124365/?merchant=Feathered%20Friends,833184,112,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/24437/130244/4/124363/?merchant=Feathered%20Friends,833180,112,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/41580/166613/4/122708/?merchant=Target,451061,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52326/183958/4/150406/?merchant=The%20Company%20Store,411932,390,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/42375/167711/4/124371/?merchant=The%20Company%20Store,1889608,390,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/59926/198142/4/179164/?merchant=Feathered%20Friends,828169,110,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/47415/175494/4/136801/?merchant=Coyuchi,433377,146,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/59924/198140/4/179142/?merchant=Brooklinen,1015874,32,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/35439/157593/4/103439/?merchant=Buffy,899,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/24427/130218/4/69942/?merchant=Snowe,944,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/41580/166613/4/136790?merchant=Target,451061,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42396/167742/4/124364/?merchant=Feathered%20Friends,833197,112,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/35436/157590/4/103437/?merchant=Riley%20Home,868,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/35428/157582/4/136807/?merchant=Riley%20Home,859,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/39550/163541/4/117135/?merchant=Authenticity%2050,868,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/8476/24524/4/57431/?merchant=Feathered%20Friends,847709,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42377/167713/4/124350/?merchant=The%20Company%20Store,417904,390,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/24430/130229/4/69944/?merchant=Feathered%20Friends,847675,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/13176/37553/4/57464/?merchant=L.L.Bean,445854,76,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/24440/130247/4/69956/?merchant=Parachute,776201,41,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/wirecutter-show-podcast-20240904-kid-phone/,675864,801,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/8297/23988/4/136796/?merchant=L.L.Bean,429167,76,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/35437/157591/4/103438/?merchant=Buffy,910,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/42369/167705/4/124344/?merchant=Target,449704,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/49258/178369/4/141880/?merchant=The%20Company%20Store,417968,390,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/14027/40190/4/136795/?merchant=Brooklinen,1015862,32,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/24446/130253/4/69971/?merchant=Snowe,956,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/8298/185887/4/103463/?merchant=The%20Company%20Store,621304,391,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/55787/190499/4/180734/?merchant=Bark,203149,45,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/apple-watch-bands-we-like/,837989,850,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/24431/130230/4/69945/?merchant=Feathered%20Friends,847679,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-your-smartwatch/,498101,784,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/8476/24524/4/136792?merchant=Feathered%20Friends,847709,114,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64238/205466/4/193816/?merchant=Soymomo,508942,24,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57658/193950/4/180724/?merchant=Apple%20App%20Store,1035147,45,text/html
https://www.nytimes.com/wirecutter/out/link/64236/205464/4/193814/?merchant=Verizon,912022,187,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60407/198914/4/180726/?merchant=Verizon,684151,187,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57669/193967/4/180732/?merchant=Apple%20App%20Store,1021141,44,text/html
https://www.nytimes.com/wirecutter/out/link/55831/190561/4/180880?merchant=Verizon,908064,186,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57667/193964/4/180730/?merchant=Apple%20App%20Store,547736,39,text/html
https://www.nytimes.com/wirecutter/out/link/47649/176010/4/168933/?merchant=Cosmo,514371,30,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-smartwatches/,492466,782,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/ellen-lee/,439399,773,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64237/205465/4/193815/?merchant=AT%26T,1129852,17,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55831/190561/4/162407/?merchant=Verizon,909583,186,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60159/198522/4/180720/?merchant=Gabb%20Wireless,211616,97,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-smart-display-for-amazon-alexa-and-google-assistant/,701881,827,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57665/193961/4/180727/?merchant=Apple%20App%20Store,652133,39,text/html
https://www.nytimes.com/wirecutter/out/link/61443/200771/4/183741/?merchant=The%20Metropolitan%20Opera,3158,0,text/html
https://www.nytimes.com/wirecutter/out/link/61405/200722/4/183731/?merchant=Gardener%E2%80%99s%20Supply,206396,270,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55242/189308/4/183832?merchant=Kiva,107254,123,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60504/205330/4/180891?merchant=Best%20Buy,1105745,821,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/58288/195256/4/171561/?merchant=Aspen%20%2B%20Co.,649342,65,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/47757/176158/4/183844?merchant=BritBox,120112,32,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58161/194972/4/183814?merchant=Naadam,1510469,82,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/60418/198926/4/180739/?merchant=Cosmo,722180,29,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/18010/170857/4/183831?merchant=Montem,855,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/57670/193969/4/168931/?merchant=Garmin,301290,163,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/28949/148737/4/125157/?merchant=Zingerman's,212336,173,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42627/177577/4/183833?merchant=Amazon,1211371,242,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/31021/151440/4/183836?merchant=Brooklinen,922221,29,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52659/184765/4/151434/?merchant=NanaGram,104455,20,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/58287/195255/4/183812?merchant=Aspen%20%2B%20Co.,649994,65,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42520/167961/4/171497/?merchant=Naadam,429136,79,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57207/193023/4/183735?merchant=myDaVinci,785,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/61436/200758/4/183738?merchant=The%20Metropolitan%20Opera,41276,57,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-bird-feeders/,763836,836,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/gifts/best-tech-gadget-gifts/,716862,846,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22430/121408/4/150990/?merchant=L.L.Bean,473906,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-home-weather-stations/,775223,832,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/how-to-pick-the-best-chess-set/,539960,795,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61436/200758/4/183732/?merchant=The%20Metropolitan%20Opera,41276,57,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32520/153787/4/161932/?merchant=Framebridge,480525,65,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55273/189370/4/183840?merchant=Artifact%20Uprising,957,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/61405/200722/4/183736?merchant=Gardener%E2%80%99s%20Supply,206396,270,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/47757/176158/4/138829/?merchant=BritBox,120112,32,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57207/193023/4/183728/?merchant=myDaVinci,803,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/55242/189308/4/161919/?merchant=Kiva,107254,123,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/gifts/best-boxed-chocolates/,754522,840,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/28949/148737/4/183828?merchant=Zingerman's,212336,173,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61435/200754/4/183729/?merchant=Lakeshore%20Learning,35614,1,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/54400/187722/4/171499/?merchant=Valerie%20Confections,236553,37,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55273/189370/4/161910/?merchant=Artifact%20Uprising,975,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/42262/167549/4/183810?merchant=Jasper%20Hill%20Farm,247961,52,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/54400/187722/4/183829?merchant=Valerie%20Confections,236553,37,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/31021/151440/4/144181/?merchant=Brooklinen,922221,29,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/53619/189314/4/183826?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/21555/182804/4/183816?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22430/121408/4/183822?merchant=L.L.Bean,473906,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/52659/184765/4/183802?merchant=NanaGram,104455,20,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/59757/197896/4/183730/?merchant=MoMA%20Design%20Store,436260,206,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/amazon-echo-show-social-distancing/,465242,790,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61441/200769/4/183739/?merchant=The%20Metropolitan%20Opera,3158,0,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-watering-cans/,716625,840,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/59757/197896/4/183734?merchant=MoMA%20Design%20Store,436260,206,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61435/200754/4/183733?merchant=Lakeshore%20Learning,35614,1,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/32520/153787/4/183824?merchant=Framebridge,480525,65,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55255/189351/4/183809?merchant=Gingiber,497042,52,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55255/189351/4/161915/?merchant=Gingiber,497042,52,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58288/195256/4/183815?merchant=Aspen%20%2B%20Co.,649342,65,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-tabletop-radio/,689837,808,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/42627/182421/4/183833?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/the-best-ice-cream-scoop/,676796,811,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/58161/206291/4/183814?merchant=Amazon,1055751,197,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/36777/159237/4/183743/?merchant=UrbanStems,138996,184,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/36777/159237/4/183742?merchant=UrbanStems,138996,184,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/53619/186433/4/183826?merchant=Aura%20Frames,260273,35,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/61442/200770/4/183740/?merchant=The%20Metropolitan%20Opera,3158,0,text/html
https://www.nytimes.com/wirecutter/out/link/58160/194971/4/183825?merchant=Naadam,1617821,82,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/46802/188249/4/183842?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30598/150868/4/86377/?merchant=Home%20Depot,729781,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30597/150867/4/86374?merchant=Home%20Depot,750583,113,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30603/150873/4/86391/?merchant=Home%20Depot,748192,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30604/150874/4/86392/?merchant=Home%20Depot,744147,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/20116/107845/4/86373?merchant=Home%20Depot,738443,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/20116/107845/4/86375/?merchant=Home%20Depot,738443,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30597/150867/4/86376/?merchant=Home%20Depot,750580,113,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30605/150875/4/86393/?merchant=Home%20Depot,750158,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/30602/150872/4/86390/?merchant=Home%20Depot,735644,111,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63470/204120/4/191341/?merchant=Burton,860,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/63452/204098/4/191330/?merchant=Amazon,1836871,289,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/32187/153312/4/92922/?merchant=Crank%20Brothers,278564,100,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63478/204129/4/191346/?merchant=Amazon,1543546,237,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-bike-patch-kit/,691460,817,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/20124/150877/4/86386/?merchant=Best%20Buy,856425,815,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/63465/204115/4/191339/?merchant=OtterBox,282700,419,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/32182/153338/4/92914/?merchant=Jenson%20USA,424465,333,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63473/204124/4/191342/?merchant=Pitaka,672125,130,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32188/153313/4/92923/?merchant=Silca,340360,98,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22628/182705/4/92911/?merchant=Planet%20Bike,151406,67,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/32182/153338/4/92901?merchant=Jenson%20USA,424465,333,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/20128/150880/4/86389/?merchant=Best%20Buy,897779,817,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/30601/150878/4/86387/?merchant=Best%20Buy,913086,819,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/28060/146509/4/92926/?merchant=Topeak,78390,63,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/56607/191908/4/164952/?merchant=Planet%20Bike,128258,61,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/12064/181986/4/92898?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/38558/163337/4/114873/?merchant=Jenson%20USA,463178,343,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22623/122106/4/92905/?merchant=Silca,334323,97,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32184/153308/4/92917/?merchant=Planet%20Bike,112831,57,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/22616/158747/4/92903/?merchant=Lezyne,311912,136,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22629/122112/4/92908/?merchant=Crank%20Brothers,277993,98,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/22627/122110/4/92910/?merchant=Planet%20Bike,132124,63,text/html; charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/22625/182677/4/92906/?merchant=Lezyne,280126,88,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32186/153311/4/92921/?merchant=Crank%20Brothers,274943,99,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/7578/181985/4/92902?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/deals/118087?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/57800/194275/4/194921/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32189/153314/4/92924/?merchant=Silca,338590,99,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/28058/146507/4/92925/?merchant=Trek,883612,70,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/out/link/60574/199196/4/181192/?merchant=OnePlus,101312,2,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63239/203746/4/195064?merchant=OnePlus,101365,2,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63239/203746/4/194919/?merchant=OnePlus,101365,2,text/html;charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64489/205832/4/194922/?merchant=Samsung,179576,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/toy-storage-ideas/,652981,819,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/deals/118342?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/12062/33822/4/92920/?merchant=Specialized,434404,216,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/money/cyber-monday-toys-games-deals-2021/,668708,823,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/alexandra-frost/,413419,772,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63902/204853/4/192761/?merchant=Lovevery,375894,50,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63899/204848/4/192762/?merchant=KiwiCo,526964,74,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63985/205023/4/192965/?merchant=Target,298105,18,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63901/204852/4/192760/?merchant=Lovevery,342050,49,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-wi-fi-router/#upgrade-pick-tp-link-archer-be550,869253,878,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64680/206142/4/195060/?merchant=Google%20Store,1420904,27,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64192/205363/4/194918/?merchant=Google%20Store,1565952,23,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64192/205363/4/193670/?merchant=Google%20Store,1565952,23,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/40899/165654/4/192757/?merchant=Lovevery,667790,70,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/40899/165654/4/192753?merchant=Lovevery,667790,70,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63900/204851/4/192759/?merchant=Lovevery,347915,50,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/64192/205363/4/195063?merchant=Google%20Store,1565953,23,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63982/205020/4/192962/?merchant=KiwiCo,405939,59,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63898/204847/4/192758/?merchant=KiwiCo,538134,75,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63982/205020/4/192961?merchant=KiwiCo,405939,59,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-wi-fi-mesh-networking-kits/#upgrade-mesh-wi-fi-pick-tp-link-deco-be63,906608,872,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/63983/205021/4/192963/?merchant=Lalo,1122681,87,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/48434/179563/4/175681/?merchant=Best%20Buy,25,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/50233/180045/4/175677/?merchant=Best%20Buy,25,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/bad-wifi-solutions/,464092,784,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/do-you-need-wi-fi-7/,523014,787,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-powerline-networking-kit/,739791,803,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-business-laptops/#runner-up-dell-latitude-5430,745445,807,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/25550/152428/4/175680/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36588/175640/4/175676/?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/56652/192005/4/175673/?merchant=Best%20Buy,25,0,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/what-is-a-network-switch/,482262,799,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/48433/182120/4/175795?merchant=Walmart,15195,5,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/blog/how-mesh-wi-fi-can-make-better-smart-home/,462837,779,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/buying-a-mattress/#questions-to-ask-when-choosing-a-mattress,735347,849,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-foam-mattresses-you-can-buy-online/#best-foam-and-coil-mattress-if-you-want-cradling-support-tempur-adapt-medium-hybrid,825935,829,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/how-to-clean-mattress/,490682,791,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-innerspring-mattress/#the-competition,837921,816,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-foam-mattresses-you-can-buy-online/#no-mattress-works-for-everybody,825935,829,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/mattress-types/,559271,793,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/authors/joanne-chen/,462900,772,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32739/154063/4/142823/?merchant=Saatva,1110379,165,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-mattress-for-back-sleepers/,811056,837,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-foam-mattresses-you-can-buy-online/#best-high-quality-memory-foam-mattress-loom-leaf-relaxed-firm,825935,829,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36942/179235/4/110176/?merchant=Home%20Depot,835169,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-interior-paint/,669108,830,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36945/159449/4/110180/?merchant=Beautyrest,2074088,67,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36937/159439/4/142811?merchant=WinkBeds,963275,47,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/55862/200203/4/162573?merchant=Home%20Depot,862695,105,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-prybar/,534154,793,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/guides/tips-to-organize-shed-or-garage/,517059,797,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/32739/154063/4/142812?merchant=Saatva,1110379,165,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36940/159444/4/142813?merchant=Charles%20P.%20Rogers,834,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/guides/how-to-use-garage-door-controller/,472677,782,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36937/159439/4/110171/?merchant=WinkBeds,963275,47,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/out/link/36940/159444/4/110173/?merchant=Charles%20P.%20Rogers,834,0,text/html;charset=UTF-8
https://www.nytimes.com/wirecutter/reviews/best-ice-scraper/,718907,818,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/egos-cordless-pressure-washer/,497855,787,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-hex-wrenches/,664103,805,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-wire-cutter/,689815,809,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/best-painters-multi-tool/,594878,796,text/html; charset=utf-8
https://www.nytimes.com/wirecutter/reviews/weego-44s-portable-jump-starter-review/,527102,787,text/html; charset=utf-8
